AFFYMETRIX_3PRIME_IVT_ID	Name	Species
202422_s_at	acyl-CoA synthetase long chain family member 4(ACSL4)	Homo sapiens
1557419_a_at	acyl-CoA synthetase long chain family member 4(ACSL4)	Homo sapiens
202862_at	fumarylacetoacetate hydrolase(FAH)	Homo sapiens
236481_at	fumarylacetoacetate hydrolase(FAH)	Homo sapiens
203111_s_at	protein tyrosine kinase 2 beta(PTK2B)	Homo sapiens
203110_at	protein tyrosine kinase 2 beta(PTK2B)	Homo sapiens
231953_at	bromodomain PHD finger transcription factor(BPTF)	Homo sapiens
209271_at	bromodomain PHD finger transcription factor(BPTF)	Homo sapiens
207186_s_at	bromodomain PHD finger transcription factor(BPTF)	Homo sapiens
230056_at	bromodomain PHD finger transcription factor(BPTF)	Homo sapiens
232909_s_at	bromodomain PHD finger transcription factor(BPTF)	Homo sapiens
243597_at	FA complementation group B(FANCB)	Homo sapiens
1557217_a_at	FA complementation group B(FANCB)	Homo sapiens
1557218_s_at	FA complementation group B(FANCB)	Homo sapiens
1553244_at	FA complementation group B(FANCB)	Homo sapiens
218689_at	FA complementation group F(FANCF)	Homo sapiens
222713_s_at	FA complementation group F(FANCF)	Homo sapiens
203564_at	FA complementation group G(FANCG)	Homo sapiens
221327_s_at	opsin 1, medium wave sensitive 3(OPN1MW3)	Homo sapiens
209955_s_at	fibroblast activation protein alpha(FAP)	Homo sapiens
207835_at	fibulin 1(FBLN1)	Homo sapiens
201787_at	fibulin 1(FBLN1)	Homo sapiens
202995_s_at	fibulin 1(FBLN1)	Homo sapiens
202994_s_at	fibulin 1(FBLN1)	Homo sapiens
207834_at	fibulin 1(FBLN1)	Homo sapiens
202159_at	phenylalanyl-tRNA synthetase subunit alpha(FARSA)	Homo sapiens
216602_s_at	phenylalanyl-tRNA synthetase subunit alpha(FARSA)	Homo sapiens
217006_x_at	fatty acid synthase(FASN)	Homo sapiens
212218_s_at	fatty acid synthase(FASN)	Homo sapiens
201579_at	FAT atypical cadherin 1(FAT1)	Homo sapiens
208153_s_at	FAT atypical cadherin 2(FAT2)	Homo sapiens
200019_s_at	FAU ubiquitin like and ribosomal protein S30 fusion(FAU)	Homo sapiens
203886_s_at	fibulin 2(FBLN2)	Homo sapiens
235318_at	fibrillin 1(FBN1)	Homo sapiens
202766_s_at	fibrillin 1(FBN1)	Homo sapiens
202765_s_at	fibrillin 1(FBN1)	Homo sapiens
1554737_at	fibrillin 2(FBN2)	Homo sapiens
203184_at	fibrillin 2(FBN2)	Homo sapiens
215717_s_at	fibrillin 2(FBN2)	Homo sapiens
201843_s_at	EGF containing fibulin extracellular matrix protein 1(EFEMP1)	Homo sapiens
228421_s_at	EGF containing fibulin extracellular matrix protein 1(EFEMP1)	Homo sapiens
201842_s_at	EGF containing fibulin extracellular matrix protein 1(EFEMP1)	Homo sapiens
209696_at	fructose-bisphosphatase 1(FBP1)	Homo sapiens
211307_s_at	Fc alpha receptor(FCAR)	Homo sapiens
211816_x_at	Fc alpha receptor(FCAR)	Homo sapiens
207674_at	Fc alpha receptor(FCAR)	Homo sapiens
211305_x_at	Fc alpha receptor(FCAR)	Homo sapiens
211306_s_at	Fc alpha receptor(FCAR)	Homo sapiens
1562537_at	Fc epsilon receptor Ia(FCER1A)	Homo sapiens
211734_s_at	Fc epsilon receptor Ia(FCER1A)	Homo sapiens
207496_at	membrane spanning 4-domains A2(MS4A2)	Homo sapiens
207497_s_at	membrane spanning 4-domains A2(MS4A2)	Homo sapiens
204232_at	Fc epsilon receptor Ig(FCER1G)	Homo sapiens
1554899_s_at	Fc epsilon receptor Ig(FCER1G)	Homo sapiens
206760_s_at	Fc epsilon receptor II(FCER2)	Homo sapiens
206759_at	Fc epsilon receptor II(FCER2)	Homo sapiens
1557491_at	uncharacterized LOC100240728(LOC100240728)	Homo sapiens
1557493_x_at	uncharacterized LOC100240728(LOC100240728)	Homo sapiens
216951_at	Fc gamma receptor Ia(FCGR1A)	Homo sapiens
214511_x_at	Fc gamma receptor Ib, pseudogene(FCGR1BP)	Homo sapiens
203561_at	Fc gamma receptor IIa(FCGR2A)	Homo sapiens
1565674_at	Fc gamma receptor IIa(FCGR2A)	Homo sapiens
1565673_at	Fc gamma receptor IIa(FCGR2A)	Homo sapiens
210889_s_at	Fc gamma receptor IIb(FCGR2B)	Homo sapiens
241803_s_at	uncharacterized LOC100240735(LOC100240735)	Homo sapiens
204006_s_at	Fc gamma receptor IIIa(FCGR3A)	Homo sapiens
239612_at	uncharacterized LOC100240734(LOC100240734)	Homo sapiens
204007_at	Fc gamma receptor IIIb(FCGR3B)	Homo sapiens
218831_s_at	Fc gamma receptor and transporter(FCGRT)	Homo sapiens
205283_at	fukutin(FKTN)	Homo sapiens
205237_at	ficolin 1(FCN1)	Homo sapiens
207804_s_at	ficolin 2(FCN2)	Homo sapiens
208439_s_at	ficolin 2(FCN2)	Homo sapiens
1559577_at	ficolin 2(FCN2)	Homo sapiens
238898_at	FOXP4 antisense RNA 1(FOXP4-AS1)	Homo sapiens
210950_s_at	farnesyl-diphosphate farnesyltransferase 1(FDFT1)	Homo sapiens
241954_at	farnesyl-diphosphate farnesyltransferase 1(FDFT1)	Homo sapiens
208647_at	farnesyl-diphosphate farnesyltransferase 1(FDFT1)	Homo sapiens
201275_at	farnesyl diphosphate synthase(FDPS)	Homo sapiens
203646_at	ferredoxin 1(FDX1)	Homo sapiens
239161_at	ferredoxin 1(FDX1)	Homo sapiens
203647_s_at	ferredoxin 1(FDX1)	Homo sapiens
207813_s_at	ferredoxin reductase(FDXR)	Homo sapiens
229696_at	ferrochelatase(FECH)	Homo sapiens
203116_s_at	ferrochelatase(FECH)	Homo sapiens
203115_at	ferrochelatase(FECH)	Homo sapiens
239602_at	BRWD1 antisense RNA 2(BRWD1-AS2)	Homo sapiens
1553069_at	BRWD1 antisense RNA 2(BRWD1-AS2)	Homo sapiens
240830_at	small nucleolar RNA host gene 22(SNHG22)	Homo sapiens
240006_at	small nucleolar RNA host gene 22(SNHG22)	Homo sapiens
231992_x_at	RABGEF1 pseudogene 1(RABGEF1P1)	Homo sapiens
204767_s_at	flap structure-specific endonuclease 1(FEN1)	Homo sapiens
204768_s_at	flap structure-specific endonuclease 1(FEN1)	Homo sapiens
1564746_at	solute carrier family 9 member B2(SLC9B2)	Homo sapiens
229491_at	solute carrier family 9 member B2(SLC9B2)	Homo sapiens
225409_at	cytochrome c oxidase assembly factor 5(COA5)	Homo sapiens
225410_at	cytochrome c oxidase assembly factor 5(COA5)	Homo sapiens
1568609_s_at	long intergenic non-protein coding RNA 1145(LINC01145)	Homo sapiens
204983_s_at	glypican 4(GPC4)	Homo sapiens
204984_at	glypican 4(GPC4)	Homo sapiens
206412_at	FER tyrosine kinase(FER)	Homo sapiens
232064_at	FER tyrosine kinase(FER)	Homo sapiens
227579_at	FER tyrosine kinase(FER)	Homo sapiens
205418_at	FES proto-oncogene, tyrosine kinase(FES)	Homo sapiens
205650_s_at	fibrinogen alpha chain(FGA)	Homo sapiens
205649_s_at	fibrinogen alpha chain(FGA)	Homo sapiens
231671_at	fibrinogen alpha chain(FGA)	Homo sapiens
216238_s_at	fibrinogen beta chain(FGB)	Homo sapiens
204988_at	fibrinogen beta chain(FGB)	Homo sapiens
204819_at	FYVE, RhoGEF and PH domain containing 1(FGD1)	Homo sapiens
205117_at	fibroblast growth factor 1(FGF1)	Homo sapiens
208240_s_at	fibroblast growth factor 1(FGF1)	Homo sapiens
1552721_a_at	fibroblast growth factor 1(FGF1)	Homo sapiens
204422_s_at	fibroblast growth factor 2(FGF2)	Homo sapiens
204421_s_at	fibroblast growth factor 2(FGF2)	Homo sapiens
214571_at	fibroblast growth factor 3(FGF3)	Homo sapiens
1552982_a_at	fibroblast growth factor 4(FGF4)	Homo sapiens
206783_at	fibroblast growth factor 4(FGF4)	Homo sapiens
208378_x_at	fibroblast growth factor 5(FGF5)	Homo sapiens
210310_s_at	fibroblast growth factor 5(FGF5)	Homo sapiens
210311_at	fibroblast growth factor 5(FGF5)	Homo sapiens
216302_at	heterogeneous nuclear ribonucleoprotein C like 4(HNRNPCL4)	Homo sapiens
208417_at	fibroblast growth factor 6(FGF6)	Homo sapiens
1554741_s_at	fibroblast growth factor 7(FGF7)	Homo sapiens
1555102_at	fibroblast growth factor 7(FGF7)	Homo sapiens
1555103_s_at	fibroblast growth factor 7(FGF7)	Homo sapiens
205782_at	fibroblast growth factor 7(FGF7)	Homo sapiens
208449_s_at	fibroblast growth factor 8(FGF8)	Homo sapiens
239178_at	fibroblast growth factor 9(FGF9)	Homo sapiens
206404_at	fibroblast growth factor 9(FGF9)	Homo sapiens
231762_at	fibroblast growth factor 10(FGF10)	Homo sapiens
227271_at	fibroblast growth factor 11(FGF11)	Homo sapiens
231803_at	fibroblast growth factor 11(FGF11)	Homo sapiens
214589_at	fibroblast growth factor 12(FGF12)	Homo sapiens
207501_s_at	fibroblast growth factor 12(FGF12)	Homo sapiens
238521_at	fibroblast growth factor 12(FGF12)	Homo sapiens
1553357_at	fibroblast growth factor 13(FGF13)	Homo sapiens
205110_s_at	fibroblast growth factor 13(FGF13)	Homo sapiens
230288_at	fibroblast growth factor 14(FGF14)	Homo sapiens
230231_at	fibroblast growth factor 14(FGF14)	Homo sapiens
233185_at	fibroblast growth factor 14(FGF14)	Homo sapiens
221310_at	fibroblast growth factor 14(FGF14)	Homo sapiens
231523_at	fibroblast growth factor 14(FGF14)	Homo sapiens
207937_x_at	fibroblast growth factor receptor 1(FGFR1)	Homo sapiens
210973_s_at	fibroblast growth factor receptor 1(FGFR1)	Homo sapiens
211535_s_at	fibroblast growth factor receptor 1(FGFR1)	Homo sapiens
215404_x_at	fibroblast growth factor receptor 1(FGFR1)	Homo sapiens
222164_at	fibroblast growth factor receptor 1(FGFR1)	Homo sapiens
226705_at	fibroblast growth factor receptor 1(FGFR1)	Homo sapiens
207822_at	fibroblast growth factor receptor 1(FGFR1)	Homo sapiens
204380_s_at	fibroblast growth factor receptor 3(FGFR3)	Homo sapiens
204379_s_at	fibroblast growth factor receptor 3(FGFR3)	Homo sapiens
207174_at	glypican 5(GPC5)	Homo sapiens
211399_at	fibroblast growth factor receptor 2(FGFR2)	Homo sapiens
208228_s_at	fibroblast growth factor receptor 2(FGFR2)	Homo sapiens
211401_s_at	fibroblast growth factor receptor 2(FGFR2)	Homo sapiens
240913_at	fibroblast growth factor receptor 2(FGFR2)	Homo sapiens
211400_at	fibroblast growth factor receptor 2(FGFR2)	Homo sapiens
203638_s_at	fibroblast growth factor receptor 2(FGFR2)	Homo sapiens
208229_at	fibroblast growth factor receptor 2(FGFR2)	Homo sapiens
203639_s_at	fibroblast growth factor receptor 2(FGFR2)	Homo sapiens
208225_at	fibroblast growth factor receptor 2(FGFR2)	Homo sapiens
208234_x_at	fibroblast growth factor receptor 2(FGFR2)	Homo sapiens
211398_at	fibroblast growth factor receptor 2(FGFR2)	Homo sapiens
1554962_a_at	fibroblast growth factor receptor 4(FGFR4)	Homo sapiens
1554961_at	fibroblast growth factor receptor 4(FGFR4)	Homo sapiens
204579_at	fibroblast growth factor receptor 4(FGFR4)	Homo sapiens
211237_s_at	fibroblast growth factor receptor 4(FGFR4)	Homo sapiens
219612_s_at	fibrinogen gamma chain(FGG)	Homo sapiens
205305_at	fibrinogen like 1(FGL1)	Homo sapiens
208438_s_at	FGR proto-oncogene, Src family tyrosine kinase(FGR)	Homo sapiens
214170_x_at	fumarate hydratase(FH)	Homo sapiens
203033_x_at	fumarate hydratase(FH)	Homo sapiens
203032_s_at	fumarate hydratase(FH)	Homo sapiens
206492_at	fragile histidine triad diadenosine triphosphatase(FHIT)	Homo sapiens
214505_s_at	four and a half LIM domains 1(FHL1)	Homo sapiens
201540_at	four and a half LIM domains 1(FHL1)	Homo sapiens
210298_x_at	four and a half LIM domains 1(FHL1)	Homo sapiens
210299_s_at	four and a half LIM domains 1(FHL1)	Homo sapiens
201539_s_at	four and a half LIM domains 1(FHL1)	Homo sapiens
202949_s_at	four and a half LIM domains 2(FHL2)	Homo sapiens
218818_at	four and a half LIM domains 3(FHL3)	Homo sapiens
209403_at	TBC1 domain family member 3G(TBC1D3G)	Homo sapiens
210186_s_at	FKBP prolyl isomerase 1A(FKBP1A)	Homo sapiens
200709_at	FKBP prolyl isomerase 1A(FKBP1A)	Homo sapiens
210187_at	FKBP prolyl isomerase 1A(FKBP1A)	Homo sapiens
214119_s_at	FKBP prolyl isomerase 1A(FKBP1A)	Homo sapiens
209931_s_at	FKBP prolyl isomerase 1B(FKBP1B)	Homo sapiens
206857_s_at	FKBP prolyl isomerase 1B(FKBP1B)	Homo sapiens
203391_at	FKBP prolyl isomerase 2(FKBP2)	Homo sapiens
222485_at	FKBP prolyl isomerase 3(FKBP3)	Homo sapiens
218003_s_at	FKBP prolyl isomerase 3(FKBP3)	Homo sapiens
200894_s_at	FKBP prolyl isomerase 4(FKBP4)	Homo sapiens
1560303_at	FKBP prolyl isomerase 4(FKBP4)	Homo sapiens
1560305_x_at	FKBP prolyl isomerase 4(FKBP4)	Homo sapiens
200895_s_at	FKBP prolyl isomerase 4(FKBP4)	Homo sapiens
204560_at	FKBP prolyl isomerase 5(FKBP5)	Homo sapiens
224856_at	FKBP prolyl isomerase 5(FKBP5)	Homo sapiens
224840_at	FKBP prolyl isomerase 5(FKBP5)	Homo sapiens
207658_s_at	forkhead box G1(FOXG1)	Homo sapiens
206018_at	forkhead box G1(FOXG1)	Homo sapiens
1557167_at	HLA complex group 11(HCG11)	Homo sapiens
1557169_x_at	HLA complex group 11(HCG11)	Homo sapiens
205935_at	forkhead box F1(FOXF1)	Homo sapiens
206377_at	forkhead box F2(FOXF2)	Homo sapiens
1553613_s_at	forkhead box C1(FOXC1)	Homo sapiens
213260_at	forkhead box C1(FOXC1)	Homo sapiens
206307_s_at	forkhead box D1(FOXD1)	Homo sapiens
1567341_at	forkhead box D4(FOXD4)	Homo sapiens
208006_at	forkhead box I1(FOXI1)	Homo sapiens
243409_at	forkhead box L1(FOXL1)	Homo sapiens
216572_at	forkhead box L1(FOXL1)	Homo sapiens
220621_at	forkhead box E3(FOXE3)	Homo sapiens
205906_at	forkhead box J1(FOXJ1)	Homo sapiens
214520_at	forkhead box C2(FOXC2)	Homo sapiens
239058_at	forkhead box C2(FOXC2)	Homo sapiens
208239_at	forkhead box E1(FOXE1)	Homo sapiens
206912_at	forkhead box E1(FOXE1)	Homo sapiens
202580_x_at	forkhead box M1(FOXM1)	Homo sapiens
1554803_s_at	tripartite motif containing 72(TRIM72)	Homo sapiens
207653_at	forkhead box D2(FOXD2)	Homo sapiens
229731_at	forkhead box S1(FOXS1)	Homo sapiens
202724_s_at	forkhead box O1(FOXO1)	Homo sapiens
228484_s_at	forkhead box O1(FOXO1)	Homo sapiens
202723_s_at	forkhead box O1(FOXO1)	Homo sapiens
240840_s_at	SET domain containing 9(SETD9)	Homo sapiens
238465_at	SET domain containing 9(SETD9)	Homo sapiens
224891_at	forkhead box O3(FOXO3)	Homo sapiens
210655_s_at	forkhead box O3(FOXO3)	Homo sapiens
231548_at	forkhead box O3(FOXO3)	Homo sapiens
204131_s_at	forkhead box O3(FOXO3)	Homo sapiens
217399_s_at	forkhead box O3(FOXO3)	Homo sapiens
224889_at	forkhead box O3(FOXO3)	Homo sapiens
204132_s_at	forkhead box O3(FOXO3)	Homo sapiens
215704_at	filaggrin(FLG)	Homo sapiens
237722_at	Fli-1 proto-oncogene, ETS transcription factor(FLI1)	Homo sapiens
210786_s_at	Fli-1 proto-oncogene, ETS transcription factor(FLI1)	Homo sapiens
211825_s_at	Fli-1 proto-oncogene, ETS transcription factor(FLI1)	Homo sapiens
204236_at	Fli-1 proto-oncogene, ETS transcription factor(FLI1)	Homo sapiens
212025_s_at	FLII actin remodeling protein(FLII)	Homo sapiens
212024_x_at	FLII actin remodeling protein(FLII)	Homo sapiens
222065_s_at	FLII actin remodeling protein(FLII)	Homo sapiens
206426_at	melan-A(MLANA)	Homo sapiens
206427_s_at	melan-A(MLANA)	Homo sapiens
214752_x_at	filamin A(FLNA)	Homo sapiens
213746_s_at	filamin A(FLNA)	Homo sapiens
200859_x_at	filamin A(FLNA)	Homo sapiens
208613_s_at	filamin B(FLNB)	Homo sapiens
208614_s_at	filamin B(FLNB)	Homo sapiens
207876_s_at	filamin C(FLNC)	Homo sapiens
201350_at	flotillin 2(FLOT2)	Homo sapiens
211299_s_at	flotillin 2(FLOT2)	Homo sapiens
204406_at	fms related receptor tyrosine kinase 1(FLT1)	Homo sapiens
210287_s_at	fms related receptor tyrosine kinase 1(FLT1)	Homo sapiens
232809_s_at	fms related receptor tyrosine kinase 1(FLT1)	Homo sapiens
226498_at	fms related receptor tyrosine kinase 1(FLT1)	Homo sapiens
226497_s_at	fms related receptor tyrosine kinase 1(FLT1)	Homo sapiens
222033_s_at	fms related receptor tyrosine kinase 1(FLT1)	Homo sapiens
206674_at	fms related receptor tyrosine kinase 3(FLT3)	Homo sapiens
206980_s_at	fms related receptor tyrosine kinase 3 ligand(FLT3LG)	Homo sapiens
210607_at	fms related receptor tyrosine kinase 3 ligand(FLT3LG)	Homo sapiens
234379_at	fms related receptor tyrosine kinase 4(FLT4)	Homo sapiens
229902_at	fms related receptor tyrosine kinase 4(FLT4)	Homo sapiens
210316_at	fms related receptor tyrosine kinase 4(FLT4)	Homo sapiens
1553032_at	interleukin 31 receptor A(IL31RA)	Homo sapiens
1555431_a_at	interleukin 31 receptor A(IL31RA)	Homo sapiens
243541_at	interleukin 31 receptor A(IL31RA)	Homo sapiens
205666_at	flavin containing dimethylaniline monoxygenase 1(FMO1)	Homo sapiens
228268_at	flavin containing dimethylaniline monoxygenase 2(FMO2)	Homo sapiens
211726_s_at	flavin containing dimethylaniline monoxygenase 2(FMO2)	Homo sapiens
206496_at	flavin containing dimethylaniline monoxygenase 3(FMO3)	Homo sapiens
40665_at	flavin containing dimethylaniline monoxygenase 3(FMO3)	Homo sapiens
206263_at	flavin containing dimethylaniline monoxygenase 4(FMO4)	Homo sapiens
1569688_at	flavin containing dimethylaniline monoxygenase 5(FMO5)	Homo sapiens
240422_at	flavin containing dimethylaniline monoxygenase 5(FMO5)	Homo sapiens
205776_at	flavin containing dimethylaniline monoxygenase 5(FMO5)	Homo sapiens
215300_s_at	flavin containing dimethylaniline monoxygenase 5(FMO5)	Homo sapiens
202709_at	fibromodulin(FMOD)	Homo sapiens
203689_s_at	fragile X messenger ribonucleoprotein 1(FMR1)	Homo sapiens
215245_x_at	fragile X messenger ribonucleoprotein 1(FMR1)	Homo sapiens
216364_s_at	ALF transcription elongation factor 2(AFF2)	Homo sapiens
206105_at	ALF transcription elongation factor 2(AFF2)	Homo sapiens
210957_s_at	ALF transcription elongation factor 2(AFF2)	Homo sapiens
212464_s_at	fibronectin 1(FN1)	Homo sapiens
1558199_at	fibronectin 1(FN1)	Homo sapiens
214701_s_at	fibronectin 1(FN1)	Homo sapiens
216442_x_at	fibronectin 1(FN1)	Homo sapiens
211719_x_at	fibronectin 1(FN1)	Homo sapiens
214702_at	fibronectin 1(FN1)	Homo sapiens
210495_x_at	fibronectin 1(FN1)	Homo sapiens
241535_at	SNTG2 antisense RNA 1(SNTG2-AS1)	Homo sapiens
231292_at	EP300 interacting inhibitor of differentiation 3(EID3)	Homo sapiens
209471_s_at	farnesyltransferase, CAAX box, subunit alpha(FNTA)	Homo sapiens
230808_at	farnesyltransferase, CAAX box, subunit alpha(FNTA)	Homo sapiens
200090_at	farnesyltransferase, CAAX box, subunit alpha(FNTA)	Homo sapiens
1568865_at	farnesyltransferase, CAAX box, subunit beta(FNTB)	Homo sapiens
244275_at	CDGSH iron sulfur domain 2(CISD2)	Homo sapiens
226689_at	CDGSH iron sulfur domain 2(CISD2)	Homo sapiens
226686_at	CDGSH iron sulfur domain 2(CISD2)	Homo sapiens
239072_at	embigin(EMB)	Homo sapiens
226789_at	embigin(EMB)	Homo sapiens
228141_at	glutathione peroxidase 8 (putative)(GPX8)	Homo sapiens
227628_at	glutathione peroxidase 8 (putative)(GPX8)	Homo sapiens
217483_at	folate hydrolase 1(FOLH1)	Homo sapiens
204437_s_at	folate receptor alpha(FOLR1)	Homo sapiens
229619_at	folate receptor beta(FOLR2)	Homo sapiens
204829_s_at	folate receptor beta(FOLR2)	Homo sapiens
206371_at	folate receptor gamma(FOLR3)	Homo sapiens
209189_at	Fos proto-oncogene, AP-1 transcription factor subunit(FOS)	Homo sapiens
202768_at	FosB proto-oncogene, AP-1 transcription factor subunit(FOSB)	Homo sapiens
218881_s_at	FOS like 2, AP-1 transcription factor subunit(FOSL2)	Homo sapiens
218880_at	FOS like 2, AP-1 transcription factor subunit(FOSL2)	Homo sapiens
228188_at	FOS like 2, AP-1 transcription factor subunit(FOSL2)	Homo sapiens
225262_at	FOS like 2, AP-1 transcription factor subunit(FOSL2)	Homo sapiens
205409_at	FOS like 2, AP-1 transcription factor subunit(FOSL2)	Homo sapiens
202945_at	folylpolyglutamate synthase(FPGS)	Homo sapiens
205118_at	formyl peptide receptor 1(FPR1)	Homo sapiens
205119_s_at	formyl peptide receptor 1(FPR1)	Homo sapiens
210773_s_at	formyl peptide receptor 2(FPR2)	Homo sapiens
210772_at	formyl peptide receptor 2(FPR2)	Homo sapiens
214560_at	formyl peptide receptor 3(FPR3)	Homo sapiens
230422_at	formyl peptide receptor 3(FPR3)	Homo sapiens
230434_at	phosphatase, orphan 2(PHOSPHO2)	Homo sapiens
205565_s_at	frataxin(FXN)	Homo sapiens
230234_at	frataxin(FXN)	Homo sapiens
1552745_at	solute carrier organic anion transporter family member 6A1(SLCO6A1)	Homo sapiens
1557057_a_at	chromosome 5 open reading frame 47(C5orf47)	Homo sapiens
1557056_at	chromosome 5 open reading frame 47(C5orf47)	Homo sapiens
235924_at	fyn related Src family tyrosine kinase(FRK)	Homo sapiens
207178_s_at	fyn related Src family tyrosine kinase(FRK)	Homo sapiens
232181_at	PPARG coactivator 1 beta(PPARGC1B)	Homo sapiens
1555282_a_at	PPARG coactivator 1 beta(PPARGC1B)	Homo sapiens
1553639_a_at	PPARG coactivator 1 beta(PPARGC1B)	Homo sapiens
1563943_at	PPARG coactivator 1 beta(PPARGC1B)	Homo sapiens
202288_at	mechanistic target of rapamycin kinase(MTOR)	Homo sapiens
215381_at	mechanistic target of rapamycin kinase(MTOR)	Homo sapiens
204145_at	FSHD region gene 1(FRG1)	Homo sapiens
240411_at	maestro heat like repeat family member 2B(MROH2B)	Homo sapiens
